Product ID,ERP Product Family,Product Description,Product Bulletin ID,Product Bulletin URL,End of Sale Date,End of Security/Vulnerability ,Last Date of Support
7206VXR/NPE-G1,7200,7206VXR with NPE-G1 includes 3GigE/FE/E Ports and IP SW,EOL7772,http://www.cisco.com/en/US/prod/collateral/routers/ps341/end_of_life_c51-682450.html,2/27/12,N/A,2/28/17
7206VXR/NPE-G2,7200,7206VXR with NPE-G2 includes 3GigE/FE/E Ports and IP SW,EOL7682,http://www.cisco.com/en/US/prod/collateral/routers/ps341/end_of_life_c51-681414.html,9/29/12,N/A,9/30/17
7600-ES+20G3C,7600,"^7600 ES+ Line Card, 20xGE SFP with DFC 3C",EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
7600-ES+20G3CXL,7600,"^7600 ES+ Line Card, 20xGE SFP with DFC 3CXL",EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
7600-ES+40G3CXL,7600,"^7600 ES+ Line Card, 40xGE SFP with DFC 3CXL",EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
7600-ES+4TG3C,7600,"^7600 ES+ Line Card, 4x10GE XFP with DFC 3C",EOL7283,http://www.cisco.com/en/US/prod/collateral/vpndevc/ps5707/ps8418/ps6128/eol_c51-658768.html,11/29/11,11/28/14,11/30/16
7600-ES+4TG3CXL,7600,"^7600 ES+ Line Card, 4x10GE XFP with DFC 3CXL",EOL7283,http://www.cisco.com/en/US/prod/collateral/vpndevc/ps5707/ps8418/ps6128/eol_c51-658768.html,11/29/11,11/28/14,11/30/16
7600-SIP-200,7600,^Cisco 7600 Series SPA Interface Processor-200,EOL9917,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-733146.html,4/20/15,N/A,4/30/20
7600-SIP-400,7600,^Cisco 7600 Series SPA Interface Processor-400,EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
76-ES+XT-4TG3C,7600,"^7600 ES+XT, LAN/WAN PHY, OTN/G.709, 4x10GE, XFP, DFC3C",EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
8-10GBE-WL-XFP,CRS,^^Cisco CRS-1 Series 8x10GbE WAN/LAN XFP Interface Module,EOL9476,http://www.cisco.com/en/US/prod/collateral/routers/ps5763/eos-eol-notice-c51-730124.html,5/1/14,N/A,4/30/19
A99-RP2-TR,ASR9KFM,ASR 9900 Route Processor 2 for Packet Transport,EOL14800,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr9000-phase-1-3rd-generation-tomahawk-eol.html,4/30/23,4/30/26,4/30/28
A99-RSP-TR,ASR9000,ASR 9910 and ASR 9906 Route Processor for Packet Transport,EOL14645,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr-9000-rsp-880-eol.html,8/1/22,7/31/25,7/31/27
A9K-24X10GE-TR,ASR9000,"^24-port 10GE, Packet Transport Optimized L",EOL12289,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/eos-eol-notice-c51-740753.html,5/11/19,5/10/22,5/31/24
A9K-8X100GE-CM,ASR9000,ASR 9000 8-port 100GE Consumption Model Line Card,EOL14800,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr9000-phase-1-3rd-generation-tomahawk-eol.html,4/30/23,4/30/26,4/30/28
A9K-AC-PEM-V3,ASR9000,ASR9K AC Power Enclosure Module Version 3,N/A,N/A,N/A,N/A,N/A
A9K-MOD200-TR,ASR9000,"200G Modular Linecard, Packet Transport Optimized",EOL14800,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr9000-phase-1-3rd-generation-tomahawk-eol.html,4/30/23,4/30/26,4/30/28
A9K-MOD80-TR,ASR9000,"^80G Modular Linecard, Packet Transport Optimized",EOL12289,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/eos-eol-notice-c51-740753.html,5/11/19,5/10/22,5/31/24
A9K-MPA-20X1GE,ASR9000,ASR 9000 20-port 1GE Modular Port Adapter,N/A,N/A,N/A,N/A,N/A
A9K-MPA-2X10GE,ASR9000,ASR 9000 2-port 10GE Modular Port Adapter,EOL13725,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/eos-eol-notice-c51-744626.html,6/17/21,6/16/24,6/30/26
A9K-MPA-8X10GE,ASR9000,ASR 9000 8-port 10GE Modular Port Adapter,N/A,N/A,N/A,N/A,N/A
A9K-RSP440-TR,ASR9000,^ASR9K Route Switch Processor with 440G/slot Fabric and 6GB,EOL10972,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/eos-eol-notice-c51-737819.html,8/30/17,8/29/20,8/31/22
A9K-RSP5-TR,ASR9KFM,ASR 9000 Route Switch Processor 5 for Packet Transport,N/A,N/A,N/A,N/A,N/A
A9K-RSP880-TR,ASR9KFM,ASR 9000 Route Switch Processor 880 for Packet Transport,EOL14645,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr-9000-rsp-880-eol.html,8/1/22,7/31/25,7/31/27
ACE20-MOD-K9,ACEMOD,APPLICATION CONTROL ENGINE 20 MODULE,EOL7630,http://www.cisco.com/en/US/prod/collateral/modules/ps2706/end_of_life_c51-674430.html,3/1/12,N/A,2/28/17
ACE30-MOD-K9,ACEMOD,^^Application Control Engine 30 Hardware,EOL9304,http://www.cisco.com/en/US/prod/collateral/modules/ps2706/eol_C51-728979.html,1/24/14,N/A,1/31/19
ACEMOD-EXPN-DC,ACEMOD,^ACE MOD Expansion Daughter Card,EOL13084,,6/21/19,N/A,6/30/19
AIM-VPN/EPII-PLUS,SEC,^DES/3DES/AES VPN Encryption/Compression,EOL6240,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_cisco_aim_vpn_ii_plus_modules.html,12/1/08,N/A,12/31/13
AIM-VPN/HPII-PLUS,SEC,^DES/3DES/AES VPN Encryption/Compression,EOL6240,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_cisco_aim_vpn_ii_plus_modules.html,12/1/08,N/A,12/31/13
AIM-VPN/SSL-3,SEC,^DES/3DES/AES/SSL VPN Encryption/Compression,EOL7469,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_c51-655336.html,12/2/11,N/A,11/30/16
ASA5505,ASALOW,^ASA 5505 IDPROM PID,N/A,N/A,N/A,N/A,N/A
ASA5505-K8,ASALOW,"^^ASA 5505 Appliance with SW, 10 Users, 8 ports, DES",EOL11376,https://www.cisco.com/c/en/us/products/collateral/security/asa-5505-adaptive-security-appliance/eos-eol-notice-c51-738642.html,8/25/17,8/24/20,8/31/22
ASA5506,ASALOW,"ASA 5506-X with FirePOWER services, 8GE, AC, DES",EOL13763,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744797.html,8/2/21,8/1/24,8/31/26
ASA5506-K8,ASALOW,"ASA 5506-X with FirePOWER services, 8GE, AC, DES",EOL13763,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744797.html,8/2/21,8/1/24,8/31/26
ASA5506-SSD,ASALOW,ASA 5506-X SSD,EOL13763,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744797.html,8/2/21,8/1/24,8/31/26
ASA5508,ASAMID,"ASA 5508-X with FirePOWER services, 8GE, AC, DES",EOL13762,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744798.html,8/2/21,8/1/24,8/31/26
ASA5508-K8,ASAMID,"ASA 5508-X with FirePOWER services, 8GE, AC, DES",EOL13762,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744798.html,8/2/21,8/1/24,8/31/26
ASA5508-SSD,ASAMID,ASA 5508-X SSD,EOL13762,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744798.html,8/2/21,8/1/24,8/31/26
ASA5510,ASAMID,^ASA 5510 IDPROM PID,N/A,N/A,N/A,N/A,N/A
ASA5510-K8,ASAMID,"^^^^ASA 5510 Appliance with SW, 5FE, DES",EOL9155,http://www.cisco.com/en/US/prod/collateral/vpndevc/ps6032/ps6094/ps6120/eol_C51-727283.html,9/16/13,N/A,9/30/18
ASA5515,ASAMID,"^ASA 5515-X with SW, 6 GE Data, 1 GE Mgmt, AC",EOL14818,,9/4/20,9/4/23,9/30/25
ASA5515-K8,ASAMID,"^^^ASA 5515-X with SW, 6GE Data, 1GE Mgmt, AC, DES",EOL11414,http://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-738644.html,8/25/17,8/24/20,8/31/22
ASA5516,ASAMID,"ASA 5516-X with FirePOWER services, 8GE, AC, DES",EOL13762,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744798.html,8/2/21,8/1/24,8/31/26
ASA5516-SSD,ASAMID,ASA 5516-X SSD,EOL13762,https://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-744798.html,8/2/21,8/1/24,8/31/26
ASA5520,ASAMID,^ASA 5520 IDPROM PID,N/A,N/A,N/A,N/A,N/A
ASA5520-K8,ASAMID,"^^^^ASA 5520 Appliance with SW, HA, 4GE+1FE, DES",EOL9154,http://www.cisco.com/en/US/prod/collateral/vpndevc/ps6032/ps6094/ps6120/eol_C51-727279.html,9/16/13,N/A,9/30/18
ASA5525,ASAMID,"^ASA 5525-X with SW, 8 GE Data, 1 GE Mgmt, AC",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA5525-K8,ASAMID,"^^ASA 5525-X with SW, 8GE Data, 1GE Mgmt, AC, DES",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA5540-K8,ASAMID,"^^^^ASA 5540 Appliance with SW, HA, 4GE+1FE, DES",EOL9150,http://www.cisco.com/en/US/prod/collateral/vpndevc/ps6032/ps6094/ps6120/eol_C51-727354.html,9/16/13,N/A,9/30/18
ASA5545,ASAMID,"^ASA 5545-X  with SW, 8 GE Data, 1 GE Mgmt",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA5545-K8,ASAMID,"^^ASA 5545-X with SW, 8GE Data, 1GE Mgmt, AC, DES",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA5550,ASAMID,^ASA 5550 IDPROM PID,EOL13513,,7/10/20,7/10/20,7/31/20
ASA5550-K8,ASAMID,"^^^^ASA 5550 Appliance, HA, 8GE+1FE, DES",EOL9166,http://www.cisco.com/en/US/prod/collateral/vpndevc/ps6032/ps6094/ps6120/eol_C51-727352.html,9/16/13,N/A,9/30/18
ASA5555,ASAMID,"^ASA 5555-X with SW, 8 GE Data, 1 GE Mgmt",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA5555-K8,ASAMID,"^^ASA 5555-X with SW, 8GE Data, 1GE Mgmt, AC, DES",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA5585,ASAHIGH,^ASA 5585-X,EOL14818,,9/4/20,9/4/23,9/30/25
ASA5585-NM-4-10GE,ASAHIGH,^ASA 5585-X Half Width Network Module with 4 SFP+ ports,EOL12148,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-740021.html,6/1/18,5/31/21,5/31/23
ASA5585-SSP-10,ASAHIGH,^ASA 5585-X Security Services Processor-10 with 8GE,EOL12148,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-740021.html,6/1/18,5/31/21,5/31/23
ASA5585-SSP-20,ASAHIGH,^ASA 5585-X Security Services Processor-20 with 8GE,EOL12148,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-740021.html,6/1/18,5/31/21,5/31/23
ASA5585-SSP-40,ASAHIGH,"^ASA 5585-X Security Services Processor-40 w 6GE,4 SFP+",EOL12148,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-740021.html,6/1/18,5/31/21,5/31/23
ASA5585-SSP-60,ASAHIGH,"^ASA 5585-X Security Services Processor-60 with 6GE, 4 SFP+",EOL12148,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-740021.html,6/1/18,5/31/21,5/31/23
ASA5585-SSP-CX20,ASAHIGH,^ASA 5585-X CX Security Services Processor-20 with 8GE,EOL10154,http://www.cisco.com/c/en/us/products/collateral/security/asa-5500-series-next-generation-firewalls/eos-eol-notice-c51-733917.html,8/17/15,8/16/18,8/31/20
ASA-IC-6GE-SFP-A,ASAMID,"^^ASA 5512-X/5515-X Interface Card 6-port GE SFP (SX,LH,LX)",EOL14818,,9/4/20,9/4/23,9/30/25
ASA-IC-6GE-SFP-B,ASAMID,"^^ASA 5525-X Interface Card 6-port GE SFP (SX,LH,LX)",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASA-IC-6GE-SFP-C,ASAMID,"^^ASA 5545-X/5555-X Interface Card 6-port GE SFP (SX,LH,LX)",EOL13130,https://www.cisco.com/c/en/us/products/collateral/security/asa-firepower-services/eos-eol-notice-c51-743545.html,9/4/20,9/4/23,9/30/25
ASR1000-6TGE,ASR1000,ASR1000 6 port 10 GE Line Card,EOL14624,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/asr1001-x-1002-x-eol.html,8/1/22,7/31/25,7/31/27
ASR1000-ESP10,ASR1000,"^^^Cisco ASR1000 Embedded Services Processor, 10G",EOL10291,http://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-734572.html,4/29/16,N/A,4/30/21
ASR1000-ESP100,ASR1000,"Cisco ASR1000 Embedded Services Processor, 100G",N/A,N/A,N/A,N/A,N/A
ASR1000-ESP100-X,ASR1000,"Cisco ASR1000 Embedded Services Processor X, 100G",N/A,N/A,N/A,N/A,N/A
ASR1000-ESP20,ASR1000,"^Cisco ASR1000 Embedded Services Processor, 20G",EOL12363,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-740476.html,3/26/19,3/25/22,3/31/24
ASR1000-ESP200,ASR1000,"Cisco ASR1000 Embedded Services Processor, 200G",N/A,N/A,N/A,N/A,N/A
ASR1000-ESP40,ASR1000,"^^Cisco ASR1000 Embedded Services Processor, 40G",EOL13417,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-743721.html,10/29/20,10/29/23,10/31/25
ASR1000-MIP100,ASR1000,ASR1000 100G Modular Interface Processor,N/A,N/A,N/A,N/A,N/A
ASR1000-RP1,ASR1000,"^^^Cisco ASR1000 Route Processor 1,4GB DRAM",EOL10291,http://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-734572.html,4/29/16,N/A,4/30/21
ASR1000-RP2,ASR1000,"Cisco ASR1000 Route Processor 2, 8GB DRAM",EOL14742,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/asr1000-rp2-spa-misc-cable-skus-eol.html,8/15/22,11/2/25,11/30/27
ASR1000-RP3,ASR1000,Cisco ASR1000 Route Processor 3,N/A,N/A,N/A,N/A,N/A
ASR1000-SIP10,ASR1000,^^^Cisco ASR1000 SPA Interface Processor 10,EOL10291,http://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-734572.html,4/29/16,N/A,4/30/21
ASR1000-SIP40,ASR1000,Cisco ASR1000 SPA Interface Processor 40,N/A,N/A,N/A,N/A,N/A
ASR1001,ASR1000,"^^^Cisco ASR1001 System,Crypto, 4 built-in GE, Dual P/S",EOL10291,http://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-734572.html,4/29/16,N/A,4/30/21
ASR1001-X,ASR1000,"Cisco ASR1001-X Chassis, 6 built-in GE, Dual P/S, 8GB DRAM",EOL14624,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/asr1001-x-1002-x-eol.html,8/1/22,7/31/25,7/31/27
ASR1002-HX,ASR1000,"Cisco ASR1002-HX System,4x10GE+4x1GE, 2xP/S, optional crypto",N/A,N/A,N/A,N/A,N/A
ASR1002-X,ASR1000,"Cisco ASR1002-X Chassis, 6 built-in GE, Dual P/S, 4GB DRAM",EOL14624,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/asr1001-x-1002-x-eol.html,8/1/22,7/31/25,7/31/27
ASR1004,ASR1000,"Cisco ASR1004 Chassis, Dual P/S",EOL13027,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-742333.html,4/29/20,4/29/23,4/30/25
ASR1006,ASR1000,"Cisco ASR1006 Chassis, Dual P/S",N/A,N/A,N/A,N/A,N/A
ASR1006-X,ASR1000,Cisco ASR1006-X Chassis,N/A,N/A,N/A,N/A,N/A
ASR1009-X,ASR1000,Cisco ASR1009-X Chassis,N/A,N/A,N/A,N/A,N/A
ASR1013,ASR1000,"Cisco ASR1013 Chassis, Redundant P/S",EOL13626,https://www.cisco.com/c/en/us/products/collateral/routers/asr-1000-series-aggregation-services-routers/eos-eol-notice-c51-744362.html,10/6/21,10/5/24,10/31/26
ASR-9001,ASR9000,ASR 9001 Chassis,EOL14473,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr-9001-router-eol.html,2/11/22,2/10/25,2/28/27
ASR-9001-S,ASR9000,ASR 9001 Chassis with 60G Bandwidth,EOL14473,https://www.cisco.com/c/en/us/products/collateral/routers/asr-9000-series-aggregation-services-routers/asr-9001-router-eol.html,2/11/22,2/10/25,2/28/27
ASR-9010-AC-V2,ASR9000,ASR 9010 AC Chassis with PEM Version 2,N/A,N/A,N/A,N/A,N/A
ASR-9901,ASR9000,"ASR 9901 Compact Chassis, 2RU",N/A,N/A,N/A,N/A,N/A
ASR-9904,ASR9KFM,ASR-9904 2 Line Card Slot Chassis,N/A,N/A,N/A,N/A,N/A
ASR-9906,ASR9KFM,ASR 9906 4 Line Card Slot Chassis,N/A,N/A,N/A,N/A,N/A
ASR-9912,ASR9KFM,ASR 9912 10 Line Card Slot Chassis,N/A,N/A,N/A,N/A,N/A
C1100TG-1N24P32A,ISR1K,"Cisco 1100 Term Gateway w/ 32 Async,24-Port, 1 NIM",N/A,N/A,N/A,N/A,N/A
C1100TGX-1N24P32A,ISR1K,"Cisco 1100 Term Gateway w/ 32 Async,24-Port, 1 NIM (8G)",N/A,N/A,N/A,N/A,N/A
C1111-4P,ISR1K,ISR 1100 4 Ports Dual GE WAN Ethernet Router,N/A,N/A,N/A,N/A,N/A
C1111-8P,ISR1K,ISR 1100 8 Ports Dual GE WAN Ethernet Router,N/A,N/A,N/A,N/A,N/A
C1121-8P,ISR1K,ISR 1100 8P Dual GE SFP Router,N/A,N/A,N/A,N/A,N/A
C2960X-STACK,C2960X,Catalyst 2960-X FlexStack Plus Stacking Module,EOL13603,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-2960-x-series-switches/eos-eol-notice-c51-744432.html,10/31/22,10/31/27,10/31/27
C3850-NM-2-10G,C3850,Cisco Catalyst 3850 2 x 10GE Network Module,EOL13873,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3850-series-switches/eos-eol-notice-c51-2438804.html,4/30/22,4/30/27,4/30/27
C3850-NM-4-10G,C3850,Cisco Catalyst 3850 4 x 10GE Network Module,EOL13873,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3850-series-switches/eos-eol-notice-c51-2438804.html,4/30/22,4/30/27,4/30/27
C3850-NM-4-1G,C3850,Cisco Catalyst 3850 4 x 1GE Network Module,EOL13873,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3850-series-switches/eos-eol-notice-c51-2438804.html,4/30/22,4/30/27,4/30/27
C3850-NM-8-10G,3KAGG,Cisco Catalyst 3850 8 x 10GE Network Module,EOL13873,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3850-series-switches/eos-eol-notice-c51-2438804.html,4/30/22,4/30/27,4/30/27
C3900-SPE150/K9,3900ISR,^Cisco Services Performance Engine 150 for Cisco 3945 ISR,EOL11157,https://www.cisco.com/c/en/us/products/collateral/routers/3900-series-integrated-services-routers-isr/eos-eol-notice-c51-737830.html,12/9/17,9/8/20,12/31/22
C3900-SPE250/K9,3900ISR,^Cisco Services Performance Engine 250 for Cisco 3945E ISR,EOL11157,https://www.cisco.com/c/en/us/products/collateral/routers/3900-series-integrated-services-routers-isr/eos-eol-notice-c51-737830.html,12/9/17,9/8/20,12/31/22
C3KX-NM-10G,C3750X,^Catalyst 3K-X 10G Network Module option PID,EOL10623,http://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3560-x-series-switches/eos-eol-notice-c51-736139.html,10/30/16,10/30/19,10/31/21
C3KX-NM-1G,C3750X,^Catalyst 3K-X 1G Network Module option PID,EOL10623,http://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3560-x-series-switches/eos-eol-notice-c51-736139.html,10/30/16,10/30/19,10/31/21
C3KX-SM-10G,C3750X,^Catalyst 3K-X 10G Service Module,EOL10623,http://www.cisco.com/c/en/us/products/collateral/switches/catalyst-3560-x-series-switches/eos-eol-notice-c51-736139.html,10/30/16,10/30/19,10/31/21
C3-XENPAK10GB-LR,XENPAK,^10GBASE-LR XENPAK Module for Catalyst 3750,EOL5805,http://www.cisco.com/en/US/products/hw/modules/ps5455/prod_eol_notice0900aecd80665f79.html,12/13/07,N/A,12/31/12
C819HG+7-K9,M2M800,"^C819 Secure Hardened M2M GW (non-US) 3.7G HSPA + R7, SMS/GPS",EOL10864,http://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-737356.html,12/2/16,12/2/19,12/31/21
C819HG-4G-G-K9,M2M800,"^C819 Hardened 4G LTE for Global, 800/900/1800/2100/2600 MHz",EOL10990,http://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-737365.html,8/30/16,12/2/19,12/31/21
C819HG-LTE-MN/A-K9,M2M800,C819 Hardened 4G LTE M2M GW for Multi Carrier North America,EOL13747,https://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-744744.html,1/11/22,1/10/25,1/31/27
C819HG-U-K9,M2M800,^C819 Secure Hardened M2M GW (non-US) 3.5G HSPA R6 w/ SMS/GPS,EOL10592,http://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-735847.html,9/22/15,9/22/18,9/30/20
C819HGW+7-A-A-K9,M2M800,^C819 M2M Hardened 3.7G HSPA+ North America w/ Dual Radio FCC,EOL10864,http://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-737356.html,12/2/16,12/2/19,12/31/21
C819H-K9,M2M800,C819 M2M Hardened Secure Router with Smart Serial,EOL13747,https://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-744744.html,1/11/22,1/10/25,1/31/27
C8200-1N-4T,CAT8200,Cisco Catalyst C8200-1N-4T Router,N/A,N/A,N/A,N/A,N/A
C8300-1N1S-4T2X,CAT8300,Cisco Catalyst C8300-1N1S-4T2X Router,N/A,N/A,N/A,N/A,N/A
C8500-12X4QC,CAT8500,Cisco Catalyst 8500-12X4QC Edge Platform,N/A,N/A,N/A,N/A,N/A
C891-24X/K9,800BB,Cisco 891 with 2GE/2SFP  and 24 Switch Ports,N/A,N/A,N/A,11/30/28,N/A
C891F-K9,800BB,Cisco 890 Series Integrated Services Routers,N/A,N/A,N/A,11/30/28,N/A
C891FW-E-K9,800BB,^Cisco 890 Series Integrated Services Routers,EOL12540,https://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-741365.html,3/20/19,3/19/22,3/31/24
C892FSP-K9,800BB,Cisco 892FSP 1 GE and 1GE/SFP High Perf Security Router,N/A,N/A,N/A,11/30/28,N/A
C9300-24P,C9300,"Catalyst 9300 24-port PoE+,Base switch",N/A,N/A,N/A,N/A,N/A
C9300-24S,C9300,Catalyst 9300 24-port Fiber Base switch,N/A,N/A,N/A,N/A,N/A
C9300-24T,C9300,"Catalyst 9300 24-port data only,Base switch",N/A,N/A,N/A,N/A,N/A
C9300-24U,C9300,"Catalyst 9300 24-port UPOE,Base switch",N/A,N/A,N/A,N/A,N/A
C9300-24UX,C9300,"Catalyst 9300 24-port mGig and UPOE, base switch",N/A,N/A,N/A,N/A,N/A
C9300-48P,C9300,"Catalyst 9300 48-port PoE+,Base switch",N/A,N/A,N/A,N/A,N/A
C9300-48S,C9300,"Catalyst 9300 48-port Fiber , Base Switch",N/A,N/A,N/A,N/A,N/A
C9300-48T,C9300,"Catalyst 9300 48-port data only,Base switch",N/A,N/A,N/A,N/A,N/A
C9300-48U,C9300,"Catalyst 9300 48-port UPOE,Base switch",N/A,N/A,N/A,N/A,N/A
C9300-48UXM,C9300,"Catalyst 9300 48-port(12 mGig&36 2.5Gbps), base switch",N/A,N/A,N/A,N/A,N/A
C9300-NM-4G,C9300,Catalyst 9300 4 x 1GE Network Module,N/A,N/A,N/A,N/A,N/A
C9300-NM-4M,C9300,Catalyst 9300 4 x mGig Network Module,N/A,N/A,N/A,N/A,N/A
C9300-NM-8X,C9300,Catalyst 9300 8 x 10GE Network Module,N/A,N/A,N/A,N/A,N/A
C9400-LC-48P,C9400,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45),N/A,N/A,N/A,N/A,N/A
C9400-LC-48S,C9400,Cisco Catalyst 9400 Series 48-Port Gigabit Ethernet(SFP),N/A,N/A,N/A,N/A,N/A
C9400-LC-48U,C9400,Cisco Catalyst 9400 Series 48-Port UPOE 10/100/1000 (RJ-45),N/A,N/A,N/A,N/A,N/A
C9400-SUP-1,C9400,Cisco Catalyst 9400 Series Supervisor 1 Module,N/A,N/A,N/A,N/A,N/A
C9400X-SUP-2,C9400,Cisco Catalyst 9400 Series Supervisor 2 Module,N/A,N/A,N/A,N/A,N/A
C9407R,C9400,Cisco Catalyst 9400 Series 7 slot chassis,N/A,N/A,N/A,N/A,N/A
C9500-32C,C9500,Catalyst 9500 Base PID,N/A,N/A,N/A,N/A,N/A
